time,vibration,souns,
7/28/2023 15:48,-0.35787119,-0.122035542,1
7/28/2023 15:48,0.223038617,-0.058952014,1
7/28/2023 15:48,0.287041905,0.010370841,1
7/28/2023 15:48,0.160192932,0.184327627,1
7/28/2023 15:48,-0.081782755,0.153334004,1
7/28/2023 15:48,0.027409718,-0.106904157,1
7/28/2023 15:48,-0.345423906,-0.181234716,1
7/28/2023 15:48,-0.092067148,-0.108460606,1
7/28/2023 15:48,0.181602504,-0.015655682,1
7/28/2023 15:48,0.441910976,0.087381198,1
7/28/2023 15:48,0.183881156,0.155607772,1
7/28/2023 15:48,0.003453419,-0.118516615,1
7/28/2023 15:48,-0.756415797,-0.114226232,1
7/28/2023 15:48,-0.317970425,-0.084978537,1
7/28/2023 15:48,0.236734894,0.030103899,1
7/28/2023 15:49,0.451403324,0.100333555,1
7/28/2023 15:49,0.285128813,0.281531209,1
7/28/2023 15:49,0.0813053,0.176328836,1
7/28/2023 15:49,-0.402012439,-0.128518488,1
7/28/2023 15:49,-0.718452495,-0.225789741,1
7/28/2023 15:49,-0.080472835,-0.082758907,1
7/28/2023 15:49,0.244113094,-0.007413273,1
7/28/2023 15:49,0.432089624,0.140205701,1
7/28/2023 15:49,-0.023597948,0.291438341,1
7/28/2023 15:49,0.2121937,-0.045742505,1
7/28/2023 15:49,-0.849383543,-0.21900904,1
7/28/2023 15:49,-0.521489306,-0.16369422,1
7/28/2023 15:49,0.136462061,-0.019255815,1
7/28/2023 15:49,0.89447911,0.07545745,1
7/28/2023 15:49,0.235802719,0.267739724,1
7/28/2023 15:49,0.344251889,0.127713511,1
7/28/2023 15:49,-0.575604223,-0.177282691,1
7/28/2023 15:49,-0.930470622,-0.044456743,1
7/28/2023 15:49,-0.193052822,-0.102302484,1
7/28/2023 15:49,0.696309576,-0.080349795,1
7/28/2023 15:49,0.373045753,0.199986851,1
7/28/2023 15:49,0.225646271,0.263273394,1
7/28/2023 15:49,0.03155272,-0.243343772,1
7/28/2023 15:49,-1.102289445,-0.204567907,1
7/28/2023 15:49,-0.666628414,-0.12665075,1
7/28/2023 15:49,0.478028205,-0.099663289,1
7/28/2023 15:49,0.91820389,0.20507576,1
7/28/2023 15:49,0.197802861,0.37064126,1
7/28/2023 15:49,0.490579064,0.021712612,1
7/28/2023 15:49,-0.658720154,-0.205582982,1
7/28/2023 15:49,-0.977987199,-0.028729848,1
7/28/2023 15:49,-0.13042038,-0.217655607,1
7/28/2023 15:49,0.8968918,-0.047488434,1
7/28/2023 15:49,0.521761247,0.297447585,1
7/28/2023 15:49,0.221338768,0.185951747,1
7/28/2023 15:49,-0.182268831,-0.208628207,1
7/28/2023 15:49,-1.267083442,-0.078536195,1
7/28/2023 15:49,-0.491537838,-0.149618513,1
7/28/2023 15:49,0.439090079,-0.079835491,1
7/28/2023 15:49,1.046204373,0.326343387,1
7/28/2023 15:49,0.284080878,0.352627062,1
7/28/2023 15:49,0.241176436,-0.044267263,1
7/28/2023 15:49,-0.935381298,-0.207924421,1
7/28/2023 15:49,-0.523554714,-0.157942128,1
7/28/2023 15:49,-0.203721052,-0.302448205,1
7/28/2023 15:49,0.851751356,0.067512796,1
7/28/2023 15:49,0.471106955,0.26476217,1
7/28/2023 15:49,0.317486877,0.152589616,1
7/28/2023 15:49,-0.551069121,-0.151283236,1
7/28/2023 15:49,-0.764220482,-0.123767937,1
7/28/2023 15:49,-0.308106425,-0.355543395,1
7/28/2023 15:49,0.411283224,-0.051589337,1
7/28/2023 15:49,0.507102331,0.275102401,1
7/28/2023 15:49,0.24090836,0.285956936,1
7/28/2023 15:49,-0.035052129,-0.009565232,1
7/28/2023 15:49,-0.535447567,-0.16765978,1
7/28/2023 15:49,-0.279994937,-0.158564708,1
7/28/2023 15:49,0.031412589,-0.17628115,1
7/28/2023 15:49,0.741590151,0.179577076,1
7/28/2023 15:49,0.10687006,0.291952646,1
7/28/2023 15:50,0.209074263,0.232753472,1
7/28/2023 15:50,-0.709575504,-0.151689266,1
7/28/2023 15:50,-0.489673487,-0.132700597,1
7/28/2023 15:50,-0.281268301,-0.261736931,1
7/28/2023 15:50,0.509222573,0.017435763,1
7/28/2023 15:50,0.42828781,0.260471787,1
7/28/2023 15:50,0.553692825,0.222832806,1
7/28/2023 15:50,-0.581111978,-0.101950591,1
7/28/2023 15:50,-0.633106654,-0.110314809,1
7/28/2023 15:50,-0.119989763,-0.289766535,1
7/28/2023 15:50,0.334607224,-0.36986272,1
7/28/2023 15:50,0.275033292,0.163633632,1
7/28/2023 15:50,0.300506662,0.291709028,1
7/28/2023 15:50,0.051213702,0.078286126,1
7/28/2023 15:50,-0.71441916,-0.124201035,1
7/28/2023 15:50,-0.385544006,-0.240799317,1
7/28/2023 15:50,0.077546135,-0.315211082,1
7/28/2023 15:50,0.487118439,0.091211414,1
7/28/2023 15:50,0.002637003,0.195885948,1
7/28/2023 15:50,0.352470874,0.233064762,1
7/28/2023 15:50,-0.319993185,-0.033710483,1
7/28/2023 15:50,-0.477543021,-0.104278497,1
7/28/2023 15:50,-0.233197293,-0.16725375,1
7/28/2023 15:50,0.687091397,-0.038366293,1
7/28/2023 15:50,0.224177943,0.12571043,1
7/28/2023 15:50,0.092144125,0.16306519,1
7/28/2023 15:50,-0.212025334,-0.037554233,1
7/28/2023 15:50,-0.298041367,-0.283337727,1
7/28/2023 15:50,-0.442102076,-0.322573759,1
7/28/2023 15:50,0.011934387,-0.2401226,1
7/28/2023 15:50,0.414902258,0.197591274,1
7/28/2023 15:50,0.552395091,0.363346254,1
7/28/2023 15:50,0.243619589,0.266684046,1
7/28/2023 15:50,-0.645407714,0.051488146,1
7/28/2023 15:50,-0.394603777,-0.140834731,1
7/28/2023 15:50,0.224756744,-0.334605781,1
7/28/2023 15:50,0.548197255,-0.044930445,1
7/28/2023 15:50,-0.246637679,0.084728468,1
7/28/2023 15:50,-0.338210208,0.16631343,1
7/28/2023 15:50,-0.298492223,-0.025752295,1
7/28/2023 15:50,-0.238558825,-0.209345526,1
7/28/2023 15:50,-0.46390767,-0.282268514,1
7/28/2023 15:50,0.363041622,-0.102410759,1
7/28/2023 15:50,0.54137958,0.248669848,1
7/28/2023 15:50,0.253952723,0.350055539,1
7/28/2023 15:50,-0.267986324,0.186168297,1
7/28/2023 15:50,-0.689201682,-0.03538874,1
7/28/2023 15:50,-0.366120638,-0.159904607,1
7/28/2023 15:50,0.508942311,-0.324143742,1
7/28/2023 15:50,0.186092788,-0.030353968,1
7/28/2023 15:50,-0.031481837,0.099859853,1
7/28/2023 15:50,-0.113421886,-0.095129287,1
7/28/2023 15:50,-0.251621466,-0.126501872,1
7/28/2023 15:50,-0.098257281,0.116452946,1
7/28/2023 15:50,0.081908473,-0.191223054,1
7/28/2023 15:50,0.21715921,-0.103493505,1
7/28/2023 15:50,0.046826994,0.248006666,1
7/28/2023 15:50,0.148403655,0.279122098,1
7/28/2023 15:50,0.168539863,0.116358205,1
7/28/2023 15:50,-0.103576164,-0.117068442,1
7/28/2023 15:51,-0.449157365,-0.260437635,1
7/28/2023 15:51,-0.222961641,-0.114483384,1
7/28/2023 15:51,0.098882595,-0.001228083,1
7/28/2023 15:51,0.068894572,0.066172897,1
7/28/2023 15:51,0.085600618,0.21431971,1
7/28/2023 15:51,0.100460592,-0.012623991,1
7/28/2023 15:51,-0.355860615,-0.173777298,1
7/28/2023 15:51,-0.112605471,-0.139251214,1
7/28/2023 15:51,0.600295505,0.119836529,1
7/28/2023 15:51,0.524161751,0.206009629,1
7/28/2023 15:51,0.083620507,0.25623554,1
7/28/2023 15:51,-0.134514641,0.047901547,1
7/28/2023 15:51,-0.667243771,-0.331993655,1
7/28/2023 15:51,-0.55925155,-0.414458348,1
7/28/2023 15:51,0.122741413,-0.239093991,1
7/28/2023 15:51,0.525520412,0.145984861,1
7/28/2023 15:51,0.33119534,0.466721492,1
7/28/2023 15:51,0.152053152,0.206185576,1
7/28/2023 15:51,-0.393293857,-0.097335384,1
7/28/2023 15:51,-0.593589726,-0.098255718,1
7/28/2023 15:51,-0.02969669,-0.116364656,1
7/28/2023 15:51,0.766752796,0.071640768,1
7/28/2023 15:51,0.435934086,0.18296066,1
7/28/2023 15:51,-0.010846031,0.10225543,1
7/28/2023 15:51,-0.388370996,-0.024060503,1
7/28/2023 15:51,-0.564162226,-0.143446857,1
7/28/2023 15:51,-0.368222602,-0.247796567,1
7/28/2023 15:51,0.005262936,-0.142702469,1
7/28/2023 15:51,0.447217674,0.165311889,1
7/28/2023 15:51,0.548154606,0.322377827,1
7/28/2023 15:51,0.102489444,0.066727805,1
7/28/2023 15:51,-0.463066885,-0.209128977,1
7/28/2023 15:51,-0.490563014,-0.149361361,1
7/28/2023 15:51,0.043073921,-0.20064295,1
7/28/2023 15:51,0.53549408,0.03576125,1
7/28/2023 15:51,0.235863645,0.166787131,1
7/28/2023 15:51,-0.121129089,0.316761079,1
7/28/2023 15:51,-0.240283045,0.020305042,1
7/28/2023 15:51,-0.554420079,-0.281591798,1
7/28/2023 15:51,-0.427388326,-0.329476269,1
7/28/2023 15:51,-0.083525253,-0.089444867,1
7/28/2023 15:51,0.399932617,0.112081356,1
7/28/2023 15:51,0.111226304,0.381766482,1
7/28/2023 15:51,-0.057564471,0.218840177,1
7/28/2023 15:51,-0.42590172,-0.164086716,1
7/28/2023 15:51,-0.026394474,-0.22541078,1
7/28/2023 15:51,0.240469689,-0.270804934,1
7/28/2023 15:51,0.431571749,0.063844992,1
7/28/2023 15:51,0.280138933,0.318128047,1
7/28/2023 15:51,-0.015287573,0.139095885,1
7/28/2023 15:51,-0.733434321,-0.217411989,1
7/28/2023 15:51,-0.629030671,-0.06006183,1
7/28/2023 15:51,0.299830378,-0.217885691,1
7/28/2023 15:51,0.349260047,-0.180314381,1
7/28/2023 15:51,0.303857619,0.291127052,1
7/28/2023 15:51,0.230660522,0.376488092,1
7/28/2023 15:51,-0.334780046,-0.063675497,1
7/28/2023 15:51,-1.015377792,-0.163653617,1
7/28/2023 15:51,-0.006971106,-0.097227109,1
7/28/2023 15:51,0.80458206,-0.299064622,1
7/28/2023 15:52,0.496379267,-0.05456689,1
7/28/2023 15:52,-0.091348216,0.376609901,1
7/28/2023 15:52,0.068334048,0.213047483,1
7/28/2023 15:52,-0.601443151,-0.175726242,1
7/28/2023 15:52,-0.182847633,-0.057449703,1
7/28/2023 15:52,0.108186072,-0.264213714,1
7/28/2023 15:52,0.192538811,-0.110747908,1
7/28/2023 15:52,-0.039542413,0.260092825,1
7/28/2023 15:52,0.220229906,0.265452421,1
7/28/2023 15:52,-0.349237905,-0.085898872,1
7/28/2023 15:52,-0.537854163,-0.259476697,1
7/28/2023 15:52,0.106863967,-0.267015321,1
7/28/2023 15:52,0.619761522,0.062180269,1
7/28/2023 15:52,0.338677114,0.155161139,1
7/28/2023 15:52,-0.156247123,0.055318362,1
7/28/2023 15:52,-0.366681162,0.191920388,1
7/28/2023 15:52,-0.212951417,-0.005044765,1
7/28/2023 15:52,0.152150634,-0.259436094,1
7/28/2023 15:52,0.147142476,-0.278993206,1
7/28/2023 15:52,0.11967681,0.046453374,1
7/28/2023 15:52,0.087093318,0.145660037,1
7/28/2023 15:52,0.115789699,0.154714506,1
7/28/2023 15:52,-0.119124607,-0.108839567,1
7/28/2023 15:52,-0.099853555,-0.210008709,1
7/28/2023 15:52,-0.116169672,-0.366668617,1
7/28/2023 15:52,0.077198854,-0.05600153,1
7/28/2023 15:52,0.087842714,0.139569587,1
7/28/2023 15:52,0.095854548,0.169290983,1
7/28/2023 15:52,-0.099091974,0.101389233,1
7/28/2023 15:52,-0.28986503,0.014065714,1
7/28/2023 15:52,-0.146541532,-0.234871279,1
7/28/2023 15:52,-0.24923924,-0.210414739,1
7/28/2023 15:52,0.023272809,0.001262235,1
7/28/2023 15:52,0.10487167,0.152170051,1
7/28/2023 15:52,0.104883856,0.1424524,1
7/28/2023 15:52,-0.168444609,0.00237205,1
7/28/2023 15:52,-0.312651541,-0.14339272,1
7/28/2023 15:52,-0.448828362,-0.241638446,1
7/28/2023 15:52,-0.009743261,-0.081161855,1
7/28/2023 15:52,0.042854586,0.202260619,1
7/28/2023 15:52,0.125897406,0.271529337,1
7/28/2023 15:52,-0.120026319,0.045438299,1
7/28/2023 15:52,-0.186466667,-0.088470395,1
7/28/2023 15:52,-0.273981492,-0.200602347,1
7/28/2023 15:52,-0.066904504,-0.170082425,1
7/28/2023 15:52,0.276373675,0.093025015,1
7/28/2023 15:52,0.136474246,0.174772388,1
7/28/2023 15:52,-0.044069251,0.129337631,1
7/28/2023 15:52,-0.14920402,-0.071471273,1
7/28/2023 15:52,-0.164435645,-0.296398358,1
7/28/2023 15:52,-0.065180284,-0.307212291,1
7/28/2023 15:52,0.175491577,0.003062301,1
7/28/2023 15:52,0.292805552,0.091888131,1
7/28/2023 15:52,0.186318216,0.123707348,1
7/28/2023 15:52,-0.190853375,-0.066084608,1
7/28/2023 15:52,-0.241617335,-0.247958979,1
7/28/2023 15:52,-0.015567835,-0.25626906,1
7/28/2023 15:52,0.277616576,-0.045837245,1
7/28/2023 15:52,0.068522921,0.012482197,1
7/28/2023 15:52,-0.067215229,0.038481651,1
7/28/2023 15:53,-0.038445736,0.026368423,1
7/28/2023 15:53,-0.086650782,-0.048868936,1
7/28/2023 15:53,-0.06595405,-0.133269039,1
7/28/2023 15:53,0.034867122,-0.094195418,1
7/28/2023 15:53,0.068419345,0.006039854,1
7/28/2023 15:53,0.030096577,0.177222102,1
7/28/2023 15:53,0.139374347,0.198335662,1
7/28/2023 15:53,0.034489378,-0.010106605,1
7/28/2023 15:53,-0.085346955,-0.14217463,1
7/28/2023 15:53,-0.251079221,-0.197963152,1
7/28/2023 15:53,-0.030793367,-0.052888633,1
7/28/2023 15:53,0.024661933,0.089465485,1
7/28/2023 15:53,0.098084458,0.110822663,1
7/28/2023 15:53,-0.02114261,0.055304828,1
7/28/2023 15:53,-0.010401268,0.011372382,1
7/28/2023 15:53,-0.098330392,-0.157481961,1
7/28/2023 15:53,-0.251779875,-0.150051612,1
7/28/2023 15:53,-0.121525111,-0.015818094,1
7/28/2023 15:53,0.059396131,0.03151147,1
7/28/2023 15:53,0.300457921,0.052340809,1
7/28/2023 15:53,0.100728668,-0.093599908,1
7/28/2023 15:53,-0.139736042,-0.199086502,1
7/28/2023 15:53,-0.193716921,-0.269478569,1
7/28/2023 15:53,0.043585704,-0.099027175,1
7/28/2023 15:53,0.036573064,0.024067586,1
7/28/2023 15:53,0.17094646,0.088071449,1
7/28/2023 15:53,0.137991316,-0.025427471,1
7/28/2023 15:53,-0.108700083,-0.096171431,1
7/28/2023 15:53,-0.225715519,-0.227373258,1
7/28/2023 15:53,-0.302354963,-0.075869931,1
7/28/2023 15:53,0.107156414,0.106126249,1
7/28/2023 15:53,0.103573936,0.195371643,1
7/28/2023 15:53,0.129942925,0.157272495,1
7/28/2023 15:53,-0.048126956,0.064792395,1
7/28/2023 15:53,-0.119825262,-0.128924518,1
7/28/2023 15:53,-0.241824485,-0.160919682,1
7/28/2023 15:53,-0.089215788,-0.051873558,1
7/28/2023 15:53,0.103854198,0.062139666,1
7/28/2023 15:53,0.163214887,0.12589991,1
7/28/2023 15:53,0.105992718,0.055169484,1
7/28/2023 15:53,-0.095893332,-0.049559187,1
7/28/2023 15:53,-0.162784537,-0.100475349,1
7/28/2023 15:53,-0.103009548,-0.00808999,1
7/28/2023 15:53,0.113821773,0.007758715,1
7/28/2023 15:53,0.214746521,0.055088278,1
7/28/2023 15:53,0.13928905,0.096909368,1
7/28/2023 15:53,-0.233093718,0.034583763,1
7/28/2023 15:53,-0.283077818,-0.097335384,1
7/28/2023 15:53,-0.170211477,-0.122211488,1
7/28/2023 15:53,0.158151895,-0.01418044,1
7/28/2023 15:53,0.189242688,0.051163322,1
7/28/2023 15:53,0.071002629,0.101930606,1
7/28/2023 15:53,-0.332038354,0.045154078,1
7/28/2023 15:53,-0.262673534,-0.062673956,1
7/28/2023 15:53,-0.103131401,-0.069265176,1
7/28/2023 15:53,0.227017118,0.011061092,1
7/28/2023 15:53,0.329641714,0.055548446,1
7/28/2023 15:53,0.34459917,0.055088278,1
7/28/2023 15:53,-0.155625673,-0.01802419,1
7/28/2023 15:53,-0.261065074,-0.10410255,1
7/28/2023 15:54,-0.13276605,-0.174954785,1
7/28/2023 15:54,0.306873481,-0.045986123,1
7/28/2023 15:54,0.321800474,0.166015674,1
7/28/2023 15:54,0.279151924,0.195073888,1
7/28/2023 15:54,-0.399648491,0.0986959,1
7/28/2023 15:54,-0.51996005,-0.000686709,1
7/28/2023 15:54,-0.267370967,-0.16481757,1
7/28/2023 15:54,0.441009264,-0.138858718,1
7/28/2023 15:54,0.380210709,0.094243105,1
7/28/2023 15:54,0.274801772,0.078380866,1
7/28/2023 15:54,-0.355531612,-0.032911957,1
7/28/2023 15:54,-0.434559375,-0.034387199,1
7/28/2023 15:54,-0.109016901,-0.134744281,1
7/28/2023 15:54,0.59145507,-0.150985481,1
7/28/2023 15:54,0.375653407,0.131164766,1
7/28/2023 15:54,0.278542659,0.224551666,1
7/28/2023 15:54,-0.531066951,0.068081238,1
7/28/2023 15:54,-0.67255047,-0.003109355,1
7/28/2023 15:54,-0.3220525,-0.111113335,1
7/28/2023 15:54,0.34448341,-0.20154975,1
7/28/2023 15:54,0.621613688,-0.037933195,1
7/28/2023 15:54,0.24325403,0.103053956,1
7/28/2023 15:54,-0.448925844,0.00733915,1
7/28/2023 15:54,-0.570248783,-0.020690454,1
7/28/2023 15:54,-0.312066647,-0.091244934,1
7/28/2023 15:54,0.173895302,-0.183467881,1
7/28/2023 15:54,0.57552279,-0.035821839,1
7/28/2023 15:54,0.449136859,0.043516423,1
7/28/2023 15:54,-0.163783731,-0.033927032,1
7/28/2023 15:54,-0.598518679,-0.005910962,1
7/28/2023 15:54,-0.213457107,-0.051981833,1
7/28/2023 15:54,0.153753001,-0.204784456,1
7/28/2023 15:54,0.447625881,-0.092287077,1
7/28/2023 15:54,0.293841303,-0.012014946,1
7/28/2023 15:54,-0.255532948,0.045654848,1
7/28/2023 15:54,-0.534868765,0.075971755,1
7/28/2023 15:54,-0.247466279,-0.025522211,1
7/28/2023 15:54,0.126920971,-0.096523324,1
7/28/2023 15:54,0.514797348,-0.078847484,1
7/28/2023 15:54,0.527421319,-0.073122461,1
7/28/2023 15:54,-0.017998802,-0.059060289,1
7/28/2023 15:54,-0.490855461,-0.01215029,1
7/28/2023 15:54,-0.287842271,-0.08704929,1
7/28/2023 15:54,0.085795583,-0.138385017,1
7/28/2023 15:54,0.474195928,-0.106173303,1
7/28/2023 15:54,0.527652839,-0.004368048,1
7/28/2023 15:54,-0.048236624,0.046385702,1
7/28/2023 15:54,-0.831702673,0.090101599,1
7/28/2023 15:54,-0.406112792,0.059013235,1
7/28/2023 15:54,0.135718757,-0.069008024,1
7/28/2023 15:54,0.420866963,-0.03751363,1
7/28/2023 15:54,0.404045156,0.063817923,1
7/28/2023 15:54,0.213649844,-0.064189801,1
7/28/2023 15:54,-0.532754615,-0.077724135,1
7/28/2023 15:54,-0.41888908,-0.077466982,1
7/28/2023 15:54,-0.014495528,-0.147520692,1
7/28/2023 15:54,0.538333255,0.114801757,1
7/28/2023 15:54,0.457959016,0.102553185,1
7/28/2023 15:54,0.154465841,-0.061361126,1
7/28/2023 15:54,-0.497088242,-0.094398433,1
7/28/2023 15:55,-0.671234457,-0.021340102,1
7/28/2023 15:55,-0.267626858,-0.163843098,1
7/28/2023 15:55,0.576467151,-0.088321518,1
7/28/2023 15:55,0.346445243,-0.024155243,1
7/28/2023 15:55,-0.077761606,0.008354225,1
7/28/2023 15:55,-0.247167739,-0.045174063,1
7/28/2023 15:55,-0.463133904,-0.115904489,1
7/28/2023 15:55,-0.3699651,-0.044619155,1
7/28/2023 15:55,0.168801847,-0.10756734,1
7/28/2023 15:55,0.301451023,-0.126583078,1
7/28/2023 15:55,0.30204201,0.089208333,1
7/28/2023 15:55,-0.020228712,-0.087130496,1
7/28/2023 15:55,-0.12952476,-0.15688645,1
7/28/2023 15:55,-0.433334753,0.008895599,1
7/28/2023 15:55,-0.060702186,-0.079375323,1
7/28/2023 15:55,0.303638284,-0.174399878,1
7/28/2023 15:55,0.450568631,0.076486059,1
7/28/2023 15:55,-0.004125838,0.071749043,1
7/28/2023 15:55,-0.037921768,0.016745512,1
7/28/2023 15:55,-0.402304886,0.041905838,1
7/28/2023 15:55,-0.364445159,0.084430713,1
7/28/2023 15:55,-0.013039385,-0.064013855,1
7/28/2023 15:55,0.705186568,0.001221632,1
7/28/2023 15:55,0.148306172,0.119430499,1
7/28/2023 15:55,-0.168072957,0.141342585,1
7/28/2023 15:55,-0.172995818,-0.089106509,1
7/28/2023 15:55,-0.054981188,-0.096807545,1
7/28/2023 15:55,-0.279690305,-0.065651509,1
7/28/2023 15:55,0.089816732,-0.02726814,1
7/28/2023 15:55,0.362377523,0.070612159,1
7/28/2023 15:55,0.17858055,0.141938095,1
7/28/2023 15:55,0.045797336,0.093958884,1
7/28/2023 15:55,-0.040541607,-0.031247234,1
7/28/2023 15:55,-0.516877169,0.027627116,1
7/28/2023 15:55,-0.300429686,-0.079524201,1
7/28/2023 15:55,0.169210054,-0.113874339,1
7/28/2023 15:55,0.385712372,0.057362046,1
7/28/2023 15:55,0.052828254,0.137106338,1
7/28/2023 15:55,0.16830225,0.011047558,1
7/28/2023 15:55,-0.395889326,-0.011541245,1
7/28/2023 15:55,-0.624284496,-0.018822716,1
7/28/2023 15:55,-0.140759607,-0.149591445,1
7/28/2023 15:55,0.594403913,0.010627993,1
7/28/2023 15:55,0.370151744,0.153090386,1
7/28/2023 15:55,0.262226542,0.148705262,1
7/28/2023 15:55,-0.079522382,-0.024507136,1
7/28/2023 15:55,-0.707765987,-0.15832109,1
7/28/2023 15:55,-0.565581814,-0.256241991,1
7/28/2023 15:55,0.290758422,-0.11934221,1
7/28/2023 15:55,0.778572537,0.132964832,1
7/28/2023 15:55,0.56271604,0.290572144,1
7/28/2023 15:55,0.099290803,0.138743993,1
7/28/2023 15:55,-0.849712546,-0.019079868,1
7/28/2023 15:55,-0.705950377,-0.068574925,1
7/28/2023 15:55,-0.157666711,-0.214867534,1
7/28/2023 15:55,0.744813163,-0.011649519,1
7/28/2023 15:55,0.824651249,0.342205626,1
7/28/2023 15:55,0.357387642,0.195182163,1
7/28/2023 15:55,-0.788121947,-0.173736695,1
7/28/2023 15:55,-1.085534657,-0.059818212,1
7/28/2023 15:56,-0.22799417,-0.150186955,1
7/28/2023 15:56,0.516466734,-0.105564258,1
7/28/2023 15:56,0.690881025,0.185938213,1
7/28/2023 15:56,0.563465436,0.407874211,1
7/28/2023 15:56,-0.025267334,0.016136467,1
7/28/2023 15:56,-1.245704333,-0.113617187,1
7/28/2023 15:56,-0.505276764,-0.165115325,1
7/28/2023 15:56,0.372113577,-0.188421447,1
7/28/2023 15:56,0.63104511,0.057713939,1
7/28/2023 15:56,0.234139425,0.287757003,1
7/28/2023 15:56,0.223714901,0.170197783,1
7/28/2023 15:56,-0.915744687,-0.235818682,1
7/28/2023 15:56,-1.061681932,-0.14835982,1
7/28/2023 15:56,-0.051203745,-0.212688507,1
7/28/2023 15:56,0.895819493,0.005349603,1
7/28/2023 15:56,0.523875396,0.198010838,1
7/28/2023 15:56,0.376347969,0.348850983,1
7/28/2023 15:56,-0.68354161,-0.154517942,1
7/28/2023 15:56,-1.265255647,-0.290808679,1
7/28/2023 15:56,-0.302208739,-0.29615474,1
7/28/2023 15:56,0.606924308,-0.120181338,1
7/28/2023 15:56,0.883378302,0.092727259,1
7/28/2023 15:56,0.395856634,0.306136627,1
7/28/2023 15:56,-0.154925018,0.075254435,1
7/28/2023 15:56,-1.360678731,-0.170055357,1
7/28/2023 15:56,-0.420369593,-0.2563638,1
7/28/2023 15:56,0.303741859,-0.32579493,1
7/28/2023 15:56,0.880423367,0.081290748,1
7/28/2023 15:56,0.485254088,0.340879261,1
7/28/2023 15:56,0.210749742,0.142479469,1
7/28/2023 15:56,-1.148185377,-0.200169248,1
7/28/2023 15:56,-0.545963481,-0.120479094,1
7/28/2023 15:56,0.116210092,-0.357830697,1
7/28/2023 15:56,0.755347355,-0.11262918,1
7/28/2023 15:56,0.486417784,0.292629363,1
7/28/2023 15:56,0.416461977,0.246247202,1
7/28/2023 15:56,-0.818323214,-0.039976879,1
7/28/2023 15:56,-0.914513972,0.015946986,1
7/28/2023 15:56,-0.028392863,-0.32173463,1
7/28/2023 15:56,0.550792724,-0.217804485,1
7/28/2023 15:56,0.687054841,0.33522191,1
7/28/2023 15:56,0.421433579,0.29156015,1
7/28/2023 15:56,-0.423038174,-0.014153371,1
7/28/2023 15:56,-1.21693484,-0.028675711,1
7/28/2023 15:56,0.021024621,-0.125351454,1
7/28/2023 15:56,0.422810518,-0.325686656,1
7/28/2023 15:56,0.674802522,0.055372499,1
7/28/2023 15:56,0.30031779,0.225147177,1
7/28/2023 15:56,0.0876051,0.070382075,1
7/28/2023 15:56,-1.254508212,-0.065367288,1
7/28/2023 15:56,-0.305352547,-0.159295562,1
7/28/2023 15:56,0.167254314,-0.387890452,1
7/28/2023 15:56,0.868323364,-0.071187052,1
7/28/2023 15:56,0.313758176,0.243120771,1
7/28/2023 15:56,0.031881723,0.118726714,1
7/28/2023 15:56,-1.177174206,-0.005234245,1
7/28/2023 15:56,-0.592688013,0.005782702,1
7/28/2023 15:56,0.239860424,-0.307943145,1
7/28/2023 15:56,0.656165106,-0.187798868,1
7/28/2023 15:56,0.405483021,0.27897322,1
7/28/2023 15:57,0.210664445,0.220640244,1
7/28/2023 15:57,-0.993724514,-0.048314028,1
7/28/2023 15:57,-1.034423416,-0.083516829,1
7/28/2023 15:57,0.068730071,-0.296438961,1
7/28/2023 15:57,0.550841465,-0.262995624,1
7/28/2023 15:57,0.682235555,0.187088631,1
7/28/2023 15:57,0.086417034,0.188374393,1
7/28/2023 15:57,-0.579917819,-0.024493602,1
7/28/2023 15:57,-1.252004133,0.065590921,1
7/28/2023 15:57,-0.000933289,-0.135042036,1
7/28/2023 15:57,0.596115947,-0.313749374,1
7/28/2023 15:57,0.739055609,0.073034804,1
7/28/2023 15:57,-0.002109171,0.223130561,1
7/28/2023 15:57,-0.27239131,-0.002473241,1
7/28/2023 15:57,-1.228127038,-0.022233368,1
7/28/2023 15:57,-0.057820363,-0.088294449,1
7/28/2023 15:57,0.564659595,-0.375533605,1
7/28/2023 15:57,0.988750684,-0.076871472,1
7/28/2023 15:57,0.164719771,0.240698126,1
7/28/2023 15:57,-0.372219381,0.044490895,1
7/28/2023 15:57,-1.255019995,0.074618321,1
7/28/2023 15:57,-0.140759607,0.099859853,1
7/28/2023 15:57,0.651839324,-0.39706673,1
7/28/2023 15:57,0.713917335,-0.228483074,1
7/28/2023 15:57,0.378248876,0.361167227,1
7/28/2023 15:57,-0.139011016,0.13464309,1
7/28/2023 15:57,-1.189463081,-0.090080981,1
7/28/2023 15:57,-0.720755516,0.058986166,1
7/28/2023 15:57,0.483231328,-0.267813846,1
7/28/2023 15:57,0.994587443,-0.150376436,1
7/28/2023 15:57,0.532837684,0.303835791,1
7/28/2023 15:57,-0.228804492,-0.072175058,1
7/28/2023 15:57,-1.130400932,-0.153502867,1
7/28/2023 15:57,-0.60939406,0.165920934,1
7/28/2023 15:57,0.507553187,-0.037094066,1
7/28/2023 15:57,1.048434283,-0.191453138,1
7/28/2023 15:57,0.360592376,0.000206557,1
7/28/2023 15:57,-0.167609916,-0.120573834,1
7/28/2023 15:57,-0.886889897,-0.045688368,1
7/28/2023 15:57,-0.527715994,0.138365031,1
7/28/2023 15:57,0.054729161,0.009071545,1
